last_name, first_name,player_id,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95per-swing,ev95percent,barrels,brl_percent,brl_pa
Tulowitzki, Troy,453064,7,17.6,14.3,108.8,92.8,100.6,89.2,358,192,358,2,6.7,28.6,,0.0,0.0
Burnes, Corbin,669203,6,-7.3,0.0,106.9,92.6,,92.6,144,66,,2,12.5,33.3,,0.0,0.0
Soto, Gregory,642397,2,13.5,50.0,105.5,92.4,79.4,105.5,225,192,,1,50.0,50.0,,0.0,0.0
Wood, Alex,622072,7,10.8,28.6,97.1,92.4,91.4,94.4,288,198,,1,7.7,14.3,,0.0,0.0
Cordero, Franchy,614173,9,19.5,44.4,102.3,92.4,93.2,86.5,361,224,,3,6.7,33.3,,0.0,0.0
Sims, Lucas,608371,3,5.5,0.0,96.9,92.3,89.3,93.8,261,92,,1,6.7,33.3,,0.0,0.0
Cahill, Trevor,502239,2,26.7,50.0,93.8,92.2,92.2,,309,304,,,0.0,0.0,,0.0,0.0
Velazquez, Andrew,623205,10,18.2,30.0,107.7,92.1,93,93.1,387,207,,5,8.3,50.0,,0.0,0.0
Smith, Caleb,592761,33,4.5,21.2,104.6,91.6,91.3,91.9,379,143,,12,16.7,36.4,,0.0,0.0
Hermosillo, Michael,641684,18,24.2,27.8,105,91.5,94.7,90.7,354,216,,10,10.8,55.6,,0.0,0.0
Iglesias, Raisel,628452,1,-30.9,0.0,91.5,91.5,,91.5,5,5,,,0.0,0.0,,0.0,0.0
Happ, J.A.,457918,4,-20.5,0.0,99.7,91.3,,91.3,6,6,,1,25.0,25.0,,0.0,0.0
Hess, David,605276,3,35.4,0.0,102.5,91.3,,102.5,65,65,,1,33.3,33.3,,0.0,0.0
Weaver, Luke,596133,10,25.4,50.0,99.7,91.2,92.5,95.8,392,277,392,4,10.0,40.0,,0.0,0.0
Noesí, Hector,456051,2,-4.5,0.0,90.8,90.8,,90.8,23,23,,,0.0,0.0,,0.0,0.0
Davis, Johnny,643275,2,27.4,50.0,92.7,90.7,90.7,,319,269,,,0.0,0.0,,0.0,0.0
Bolaños, Ronald,671790,1,2.5,0.0,90.6,90.6,,90.6,68,68,,,0.0,0.0,,0.0,0.0
Green, Zach,608339,8,6.7,25.0,107.2,90.4,95.7,88.7,324,105,,2,7.1,25.0,,0.0,0.0
Santana, Dennis,642701,2,6.8,0.0,94.3,90.3,94.3,86.4,159,129,,,0.0,0.0,,0.0,0.0
Gant, John,607231,1,32.7,0.0,90.3,90.3,90.3,,314,314,,,0.0,0.0,,0.0,0.0
Helsley, Ryan,664854,1,-34.2,0.0,90.1,90.1,,90.1,4,4,,,0.0,0.0,,0.0,0.0
Gott, Trevor,641627,1,18.3,100.0,90,90,90,,271,271,,,0.0,0.0,,0.0,0.0
Chatwood, Tyler,543022,14,9.4,42.9,98.9,90,91.1,89.4,349,185,,5,10.6,35.7,,0.0,0.0
Wilson, Bryse,669060,3,-7.9,33.3,99.3,89.9,87.5,91.1,193,102,,1,8.3,33.3,,0.0,0.0
DeSclafani, Anthony,543101,29,-7.2,13.8,105.8,89.5,89.5,89.6,316,71,,8,9.0,27.6,,0.0,0.0
Eickhoff, Jerad,595191,11,-14.9,9.1,99.9,89.4,97.9,88,328,53,,4,14.3,36.4,,0.0,0.0
Rivera, Yadiel,592680,40,1.6,17.5,108.5,89.3,94.4,87.3,402,120,,14,9.8,35.0,,0.0,0.0
Giolito, Lucas,608337,1,16,100.0,89.2,89.2,89.2,,256,256,,,0.0,0.0,,0.0,0.0
Senzatela, Antonio,622608,21,-2.2,9.5,100.2,89.2,96,86.2,334,119,,4,4.8,19.0,,0.0,0.0
Price, David,456034,1,-9.7,0.0,89.1,89.1,,89.1,11,11,,,0.0,0.0,,0.0,0.0
Brach, Brad,542960,4,7.1,50.0,95.3,88.8,85.6,95.3,280,185,,1,12.5,25.0,,0.0,0.0
Thornton, Trent,663423,3,4,33.3,101.4,88.5,65.2,100.2,198,98,,2,50.0,66.7,,0.0,0.0
Dugger, Robert,667498,5,11.2,40.0,103.4,88.5,87.6,89.8,351,158,,2,9.5,40.0,,0.0,0.0
Castillo, Wilkin,446868,4,39.1,50.0,97.5,88.4,88.4,,327,281,,1,8.3,25.0,,0.0,0.0
Mahle, Tyler,641816,21,-11.4,4.8,104.9,88.4,92.9,87.6,336,84,,4,6.2,19.0,,0.0,0.0
Woodruff, Brandon,605540,28,9.5,32.1,107.5,88.2,86.6,90.4,364,175,,7,8.5,25.0,,0.0,0.0
Samardzija, Jeff,502188,26,-5,19.2,107.6,88.1,85.7,89.1,325,85,,6,5.7,23.1,,0.0,0.0
Ciuffo, Nick,624419,3,29.4,66.7,99.6,88,88,,219,183,,1,10.0,33.3,,0.0,0.0
Sucre, Jesús,491696,49,7.5,36.7,102.5,88,88,89.1,365,148,,13,10.3,26.5,,0.0,0.0
Wilkerson, Aaron,658792,2,-4.5,50.0,97,87.9,97,78.9,386,196,386,1,16.7,50.0,,0.0,0.0
Wainwright, Adam,425794,37,14.6,27.0,107.6,87.9,90.7,86.7,386,196,,8,6.6,21.6,,0.0,0.0
Williams, Mason,592863,25,14.8,52.0,105.2,87.6,91.6,79.1,376,195,,8,13.1,32.0,,0.0,0.0
Walton, Donovan,622268,11,8.7,27.3,103.2,87.6,87.5,87.7,356,160,,2,4.3,18.2,,0.0,0.0
Rivera, René,425784,13,19.2,30.8,104.9,87.6,86.9,88.4,382,196,382,3,8.1,23.1,,0.0,0.0
Gonsolin, Tony,664062,10,13.3,40.0,102.3,87.5,87.3,87.8,349,174,,2,8.0,20.0,,0.0,0.0
Suárez, Ranger,624133,3,-15,0.0,92.1,87.5,,87.5,15,15,,,0.0,0.0,,0.0,0.0
Miller, Ian,641878,14,11.6,28.6,99,87.4,88.2,88.3,333,164,,4,9.8,28.6,,0.0,0.0
Ross, Joe,605452,9,8.4,0.0,105,87.3,104.1,87.2,192,59,,2,7.1,22.2,,0.0,0.0
Anderson, Brett,474463,6,-1.7,33.3,97.3,87.2,90.9,84.8,219,96,,2,20.0,33.3,,0.0,0.0
Scherzer, Max,453286,34,-7.5,20.6,101.6,87.2,93.1,83.6,323,114,,7,6.8,20.6,,0.0,0.0
DuRapau, Montana,657566,2,-20.6,0.0,93.9,87.2,,87.2,14,10,,,0.0,0.0,,0.0,0.0
Sanchez, Adrián,506703,21,-0.7,23.8,106.7,87.2,85.7,88.5,299,109,,7,10.9,33.3,,0.0,0.0
Bauer, Trevor,545333,8,-12.7,12.5,93.9,87.1,90,86.6,229,64,,,0.0,0.0,,0.0,0.0
Irvin, Cole,608344,4,14.5,25.0,98.2,87.1,83.7,90.5,284,192,,1,6.3,25.0,,0.0,0.0
Joseph, Caleb,543376,29,22,44.8,100.8,87,89.5,85.1,381,205,,7,9.9,24.1,,0.0,0.0
Arrieta, Jake,453562,30,20.7,30.0,107.8,87,84.8,93.6,295,182,,8,10.3,26.7,,0.0,0.0
Norris, Daniel,596057,3,1.9,33.3,90.3,87,83.3,88.8,279,148,,,0.0,0.0,,0.0,0.0
Sierra, Magneuris,642423,33,4.6,24.2,104.4,86.9,84,89.4,368,123,,9,12.0,27.3,,0.0,0.0
Shuck, JB,543776,38,-0.1,26.3,104,86.7,84.4,88.6,371,125,,11,10.7,28.9,,0.0,0.0
Urena, Richard,620446,54,9.8,27.8,103.4,86.7,92,83.8,384,141,,16,9.0,29.6,,0.0,0.0
Margevicius, Nick,676606,10,-1.7,30.0,103.3,86.7,97.7,83.7,233,88,,2,7.4,20.0,,0.0,0.0
Nola, Aaron,605400,29,1.9,27.6,100.7,86.7,89.6,84.8,339,118,,6,9.4,20.7,,0.0,0.0
Webb, Logan,657277,8,-5.2,25.0,100.2,86.7,98.4,78.8,292,136,,2,11.1,25.0,,0.0,0.0
Tovar, Wilfredo,541600,68,6.9,36.8,108.3,86.6,90.9,86.2,377,142,,20,11.6,29.4,,0.0,0.0
Elmore, Jake,518653,39,13.1,43.6,101.1,86.6,86.3,87.2,355,191,,6,6.3,15.4,,0.0,0.0
Flaherty, Jack,656427,47,6.7,31.9,107,86.5,89.7,82.8,381,170,,9,9.1,19.1,,0.0,0.0
Fried, Max,608331,44,-3.5,22.7,103,86.5,92.1,82.9,385,113,,13,13.3,29.5,,0.0,0.0
Mendick, Danny,664901,28,12.8,39.3,102.2,86.4,88,84.7,387,164,367,6,8.2,21.4,,0.0,0.0
Lester, Jon,452657,28,4.9,28.6,102.4,86.3,90.3,84.1,376,150,376,6,7.6,21.4,,0.0,0.0
Agrazal, Dario,642607,15,-19.9,13.3,100.9,86.3,88.7,85.9,293,54,,6,15.8,40.0,,0.0,0.0
Zagunis, Mark,657145,20,0.5,30.0,103.1,86.2,91.5,81.8,363,163,,7,10.4,35.0,,0.0,0.0
Hendricks, Kyle,543294,32,5.4,15.6,104.4,86,90.5,87.1,369,125,,6,6.6,18.8,,0.0,0.0
Adames, Cristhian,542436,14,2.1,28.6,101.5,85.9,88.5,84.4,357,114,,4,7.5,28.6,,0.0,0.0
Valera, Breyvic,591971,40,17.2,37.5,100.6,85.9,88.5,85.6,389,186,389,12,12.9,30.0,,0.0,0.0
Schwindel, Frank,643524,13,20.5,15.4,103.3,85.7,89.9,87.9,328,168,,3,10.3,23.1,,0.0,0.0
Font, Wilmer,521655,2,2.2,0.0,85.7,85.7,,85.7,66,66,,,0.0,0.0,,0.0,0.0
Pivetta, Nick,601713,7,-4.2,0.0,101.8,85.7,,85.7,150,66,,1,2.4,14.3,,0.0,0.0
Kratz, Erik,456124,35,21.2,20.0,108.7,85.7,88.9,86.5,365,147,365,10,10.2,28.6,,0.0,0.0
Melville, Tim,543532,7,-12.4,28.6,100.2,85.7,98.2,82.6,247,74,,2,12.5,28.6,,0.0,0.0
Centeno, Juan,518542,13,17,38.5,102.4,85.7,88.6,84.9,338,184,,2,6.5,15.4,,0.0,0.0
Brooks, Aaron,605156,3,-12.1,0.0,88.3,85.6,,85.6,31,31,,,0.0,0.0,,0.0,0.0
Pedroia, Dustin,456030,18,6.3,27.8,98.2,85.6,87.2,84.6,351,147,,4,11.8,22.2,,0.0,0.0
Taillon, Jameson,592791,8,2.2,12.5,99.4,85.6,90.2,82.5,365,142,,1,5.9,12.5,,0.0,0.0
Stroman, Marcus,573186,12,-6.3,16.7,104.2,85.6,90.4,83.2,330,103,,2,3.6,16.7,,0.0,0.0
Freitas, David,571679,11,5.5,36.4,102,85.5,94.5,77.5,361,184,,5,14.3,45.5,,0.0,0.0
Rodríguez, Dereck,605446,12,12.6,25.0,99.8,85.4,85.7,88.4,333,144,,3,5.5,25.0,,0.0,0.0
Wolters, Tony,547172,299,10.1,37.5,103.4,85.3,88.2,83.1,361,168,361,59,8.6,19.7,,0.0,0.0
Richards, Trevor,670950,14,-4,7.1,99.5,85.2,81.8,87.4,287,75,,2,3.8,14.3,,0.0,0.0
Covey, Dylan,592229,1,-32.9,0.0,85.1,85.1,,85.1,6,6,,,0.0,0.0,,0.0,0.0
Leyba, Domingo,642736,17,21.4,47.1,103,85,84.5,88.8,346,200,,4,6.3,23.5,,0.0,0.0
Cole, Gerrit,543037,2,-40.3,0.0,85,85,,85,4,4,,,0.0,0.0,,0.0,0.0
Gale, Rocky,502570,8,16.4,25.0,92.9,84.9,87.7,84.1,307,151,,,0.0,0.0,,0.0,0.0
Stubbs, Garrett,596117,28,12.9,28.6,103.1,84.8,87.1,86.1,369,142,,8,10.5,28.6,,0.0,0.0
Gray, Sonny,543243,39,-12.3,5.1,101.5,84.8,89.7,84.3,302,51,,5,5.3,12.8,,0.0,0.0
Velasquez, Vince,592826,25,-0.7,24.0,105.7,84.7,89.5,83.4,364,128,364,6,9.2,24.0,,0.0,0.0
Hamels, Cole,430935,29,4,41.4,103.9,84.6,89.3,80.6,382,148,,6,7.1,20.7,,0.0,0.0
Bieber, Shane,669456,2,-29.6,0.0,91.4,84.6,,84.6,16,10,,,0.0,0.0,,0.0,0.0
Butera, Drew,460077,31,23.9,25.8,104.2,84.6,87.3,81.5,359,176,,6,7.2,19.4,,0.0,0.0
Clarke, Taylor,664199,15,3.4,26.7,101.7,84.5,86.8,85.5,407,146,407,3,7.1,20.0,,0.0,0.0
Kelly, Merrill,518876,33,-8.8,9.1,96.9,84.5,88.7,82.5,370,112,,3,3.3,9.1,,0.0,0.0
Arteaga, Humberto,600858,97,9.3,29.9,103.7,84.5,86.8,82.3,385,153,,21,7.3,21.6,,0.0,0.0
Williams, Trevor,592866,25,-0.9,28.0,95.1,84.4,86.1,83.8,281,105,,1,1.8,4.0,,0.0,0.0
Strange-Gordon, Dee,543829,341,5.8,28.2,102.5,84.2,87,83,367,133,361,63,8.0,18.5,,0.0,0.0
Keuchel, Dallas,572971,12,-11.3,16.7,98.1,84.2,91.3,82.4,350,84,,3,4.1,25.0,,0.0,0.0
Gallen, Zac,668678,16,-0.3,12.5,100.4,84.2,87.1,83.5,280,87,,3,8.6,18.8,,0.0,0.0
Montgomery, Mike,543557,3,36.2,66.7,87.8,84.2,86.3,,304,259,,,0.0,0.0,,0.0,0.0
Teheran, Julio,527054,36,10.8,19.4,102.2,84.2,85.4,85.1,371,150,,10,9.8,27.8,,0.0,0.0
Perdomo, Luis,606131,5,0.5,20.0,92.9,84,82.7,85.8,321,108,,,0.0,0.0,,0.0,0.0
Anderson, Chase,502624,18,3,22.2,101.4,84,86.5,82.4,336,123,,1,1.4,5.6,,0.0,0.0
Paddack, Chris,663978,27,-7.9,22.2,104.4,84,89,82.2,297,83,,5,7.4,18.5,,0.0,0.0
Alzolay, Adbert,640470,3,-8.8,0.0,87.1,84,,84,39,29,,,0.0,0.0,,0.0,0.0
González, Chi Chi,592346,9,-8,22.2,93.7,83.9,82.5,84.4,327,77,,,0.0,0.0,,0.0,0.0
Wong, Kean,642221,12,6.7,16.7,102.5,83.9,87,85.4,313,114,,3,7.7,25.0,,0.0,0.0
Difo, Wilmer,594694,103,10.1,34.0,102.2,83.9,87,83.1,380,150,375,20,6.8,19.4,,0.0,0.0
Avelino, Abiatal,623214,4,-16.8,25.0,102.2,83.8,79.2,85.3,191,54,,1,8.3,25.0,,0.0,0.0
Davis, Rookie,606959,1,-49.4,0.0,83.8,83.8,,83.8,3,3,,,0.0,0.0,,0.0,0.0
Stewart, Brock,592779,3,48.1,33.3,99,83.7,93.9,,288,175,,1,16.7,33.3,,0.0,0.0
Alaniz, R.J.,595798,1,14.4,100.0,83.7,83.7,83.7,,186,186,,,0.0,0.0,,0.0,0.0
Doolittle, Sean,448281,1,-31.7,0.0,83.6,83.6,,83.6,3,3,,,0.0,0.0,,0.0,0.0
Andújar, Miguel,609280,37,13.6,16.2,105.5,83.6,92,79.8,383,150,,9,9.6,24.3,,0.0,0.0
Hudson, Dakota,641712,34,-10.9,17.6,105,83.5,85.8,82.7,316,99,,4,4.7,11.8,,0.0,0.0
Gore, Terrance,605253,33,6.5,24.2,99.3,83.5,83.7,86.6,367,155,,4,4.3,12.1,,0.0,0.0
Urías, Julio,628711,13,5.5,15.4,93.7,83.5,87.1,81.7,338,123,,,0.0,0.0,,0.0,0.0
Kershaw, Clayton,477132,48,5.7,6.3,104.4,83.4,88.3,81.1,331,120,,5,4.4,10.4,,0.0,0.0
Bishop, Braden,623323,36,13,19.4,105.5,83.1,88.3,83.7,344,126,,5,4.4,13.9,,0.0,0.0
Sosa, Edmundo,624641,6,-0.3,16.7,105.1,83.1,90.6,75.5,263,110,,3,21.4,50.0,,0.0,0.0
Yamamoto, Jordan,657141,16,-19.7,12.5,100.3,83,86.2,82.3,165,40,,2,5.1,12.5,,0.0,0.0
Lin, Tzu-Wei,624407,14,1.2,7.1,99.6,83,93.4,80,363,104,,2,4.9,14.3,,0.0,0.0
Archer, Chris,502042,19,-0.8,15.8,103.6,83,93.6,80.6,242,106,,1,1.7,5.3,,0.0,0.0
Cowart, Kaleb,592230,18,20.9,27.8,99.8,83,87.3,80.9,327,172,,2,4.1,11.1,,0.0,0.0
Eshelman, Thomas,664045,2,76.9,0.0,84.5,82.9,,,138,121,,,0.0,0.0,,0.0,0.0
Clevinger, Mike,605182,1,-20.7,0.0,82.9,82.9,,82.9,,,,,0.0,0.0,,0.0,0.0
Cueto, Johnny,456501,1,-20.7,0.0,82.9,82.9,,82.9,,,,,0.0,0.0,,0.0,0.0
Floro, Dylan,571670,1,-20.7,0.0,82.9,82.9,,82.9,,,,,0.0,0.0,,0.0,0.0
Garcia, Yimi,554340,1,-20.7,0.0,82.9,82.9,,82.9,,,,,0.0,0.0,,0.0,0.0
Holmes, Clay,605280,1,-20.7,0.0,82.9,82.9,,82.9,,,,,0.0,0.0,,0.0,0.0
Maeda, Kenta,628317,48,7.8,16.7,104.2,82.8,79.1,85.4,280,112,,4,3.6,8.3,,0.0,0.0
Davies, Zach,605200,29,15.5,27.6,97.9,82.6,86.8,77.6,310,158,,2,2.4,6.9,,0.0,0.0
Holland, Derek,502706,5,4.2,0.0,83.5,82.5,83.5,81.5,264,134,,,0.0,0.0,,0.0,0.0
May, Dustin,669160,7,-19.6,0.0,98.8,82.5,75.5,83.6,215,39,,2,9.1,28.6,,0.0,0.0
Voth, Austin,608723,7,15.1,57.1,94.3,82.4,80.5,90,360,207,,,0.0,0.0,,0.0,0.0
Allen, Logan,663531,4,-15.6,0.0,96,82.2,,82.2,148,46,,1,14.3,25.0,,0.0,0.0
Graterol, Juan,492802,14,8.5,35.7,99.2,82.1,83.6,81.4,372,121,,2,6.3,14.3,,0.0,0.0
Hanson, Alen,593700,27,8.1,22.2,99.5,82,88,79.6,334,132,,6,5.6,22.2,,0.0,0.0
Lucchesi, Joey,664192,17,-4.3,11.8,98.7,82,77.1,86.6,219,73,,2,2.4,11.8,,0.0,0.0
Skole, Matt,605474,42,17.5,33.3,109.7,82,83.4,82.9,370,178,,6,4.2,14.3,,0.0,0.0
Bassitt, Chris,605135,3,0.3,33.3,82.9,82,81,82.9,288,288,,,0.0,0.0,,0.0,0.0
Corbin, Patrick,571578,42,-5.8,16.7,100.8,81.9,86.2,81.4,352,100,,5,4.6,11.9,,0.0,0.0
Wacha, Michael,608379,18,6.6,16.7,99.5,81.9,76.2,83.8,189,49,,3,6.3,16.7,,0.0,0.0
Eflin, Zach,621107,25,15.1,24.0,103.2,81.9,85.7,80.5,381,173,,4,4.0,16.0,,0.0,0.0
Keller, Brad,641745,4,-17.4,25.0,90,81.8,90,77.8,273,95,,,0.0,0.0,,0.0,0.0
Beede, Tyler,595881,17,6,11.8,98.9,81.7,87.4,78.4,324,97,,1,1.6,5.9,,0.0,0.0
Mikolas, Miles,571945,35,5,20.0,108.3,81.6,83.3,83.4,363,114,,8,6.5,22.9,,0.0,0.0
Fedde, Erick,607200,14,-0.2,14.3,96.5,81.5,76.4,84,365,110,,2,7.1,14.3,,0.0,0.0
Quintana, José,500779,36,-8.6,11.1,103.2,81.4,81.7,81.4,303,66,,4,4.1,11.1,,0.0,0.0
Cashner, Andrew,488768,3,-28.7,0.0,83.4,81.4,,81.4,15,10,,,0.0,0.0,,0.0,0.0
Joe, Connor,656582,10,1.1,20.0,100.5,81.4,69.4,86.9,263,98,,3,13.0,30.0,,0.0,0.0
Colón, Christian,518568,6,-6.1,16.7,89.7,81.3,89.7,79.2,335,94,,,0.0,0.0,,0.0,0.0
Lamet, Dinelson,659275,13,-13.4,15.4,104.5,81.3,92.5,79.9,200,51,,1,3.4,7.7,,0.0,0.0
Hoffman, Jeff,656546,15,-3.7,20.0,106.3,81.3,91.4,76.3,306,107,,2,4.9,13.3,,0.0,0.0
Flexen, Chris,623167,2,-3.5,50.0,93,81.3,69.6,93,184,95,,,0.0,0.0,,0.0,0.0
Lyles, Jordan,543475,18,-8,5.6,93.7,81.2,78.7,84.3,247,57,,,0.0,0.0,,0.0,0.0
Hart, Donnie,643354,1,-39.4,0.0,81.1,81.1,,81.1,3,3,,,0.0,0.0,,0.0,0.0
Carpenter, Ryan,543001,1,-26,0.0,81,81,,81,8,8,,,0.0,0.0,,0.0,0.0
Lambert, Peter,663567,21,4.1,28.6,97,80.9,87,77.6,275,116,,1,1.9,4.8,,0.0,0.0
Godley, Zack,643327,10,31.6,40.0,96.3,80.8,82.7,,319,255,,1,2.8,10.0,,0.0,0.0
Means, John,607644,2,-34.3,0.0,80.7,80.7,,80.7,4,4,,,0.0,0.0,,0.0,0.0
Hamilton, Billy,571740,234,15.2,32.5,99.9,80.7,83.6,81.1,375,161,,17,2.6,7.3,,0.0,0.0
Mejia, Erick,625510,16,10.8,18.8,92.3,80.7,82.4,79.6,336,159,,,0.0,0.0,,0.0,0.0
Ferguson, Caleb,657571,2,-39.6,0.0,88.5,80.4,,80.4,8,5,,,0.0,0.0,,0.0,0.0
Torreyes, Ronald,591720,13,24.4,15.4,94.9,80.2,74.7,84.6,256,128,,,0.0,0.0,,0.0,0.0
Chavez, Jesse,445926,1,13.8,100.0,80.1,80.1,80.1,,205,205,,,0.0,0.0,,0.0,0.0
Vargas, Jason,450306,23,-2.2,21.7,98.7,80.1,80.2,80,319,97,,3,4.8,13.0,,0.0,0.0
Hernandez, Elieser,622694,13,-6.8,7.7,101.8,80.1,85.8,79.6,312,66,,2,4.4,15.4,,0.0,0.0
Hughes, Jared,453172,1,69,0.0,80,80,,,,,,,0.0,0.0,,0.0,0.0
Mills, Alec,621219,6,1.8,33.3,94.6,79.6,85.4,76.6,315,146,,,0.0,0.0,,0.0,0.0
Ray, Robbie,592662,32,-13.9,12.5,105.2,79.5,85.9,77.9,340,80,,2,2.0,6.3,,0.0,0.0
Stripling, Ross,548389,15,-8.6,20.0,93.1,79.5,68.9,81.6,249,74,,,0.0,0.0,,0.0,0.0
Andriese, Matt,542882,3,-32.8,0.0,84.5,79.5,,79.5,42,16,,,0.0,0.0,,0.0,0.0
Jankowski, Travis,608671,18,12.2,11.1,95.6,79.4,81.2,79.5,350,151,,1,2.9,5.6,,0.0,0.0
Heineman, Tyler,623168,8,22.2,62.5,97.5,79.4,91.4,69.1,386,186,386,2,8.0,25.0,,0.0,0.0
Adduci, Jim,451192,2,-32.5,0.0,81.9,79.3,,79.3,24,13,,,0.0,0.0,,0.0,0.0
Castillo, Luis,622491,34,14.8,23.5,102.8,79.3,83.7,77.1,343,146,,2,1.9,5.9,,0.0,0.0
Taylor, Tyrone,621438,9,-5.7,11.1,99.1,79.1,75.1,79.6,211,52,,1,6.3,11.1,,0.0,0.0
Soroka, Mike,647336,37,-8,13.5,99.2,79.1,81,78.5,283,71,,4,4.1,10.8,,0.0,0.0
Foltynewicz, Mike,592314,19,-3.8,15.8,94.4,78.9,84.5,78.5,260,64,,,0.0,0.0,,0.0,0.0
Zavala, Seby,664874,3,21.9,33.3,86.1,78.7,85,86.1,183,130,,,0.0,0.0,,0.0,0.0
Sánchez, Aníbal,434671,32,-1.5,25.0,94.3,78.6,78.3,78.7,304,89,,,0.0,0.0,,0.0,0.0
Jackson, Alex,656577,8,28.4,25.0,87.9,78.5,77.6,79.9,283,194,,,0.0,0.0,,0.0,0.0
Quantrill, Cal,615698,23,-19.6,8.7,102.2,78.3,79.3,78.2,233,36,,1,2.2,4.3,,0.0,0.0
Wilson, Bobby,435064,34,21.6,29.4,99.4,78.2,85.1,75.3,362,136,,1,0.9,2.9,,0.0,0.0
Noll, Jake,669738,8,-2.8,25.0,92,78,85.8,75.2,317,144,,,0.0,0.0,,0.0,0.0
Read, Raudy,600466,6,12.7,50.0,96.7,77.9,81.7,79.3,298,157,,1,4.3,16.7,,0.0,0.0
Erlin, Robbie,572362,4,-7.7,0.0,84.3,77.9,,77.2,13,7,,,0.0,0.0,,0.0,0.0
Gray, Jon,592351,34,1.5,11.8,105.7,77.2,84.9,74.8,276,75,,3,3.6,8.8,,0.0,0.0
Conley, Adam,543045,1,30.2,100.0,77.2,77.2,77.2,,285,285,,,0.0,0.0,,0.0,0.0
Allard, Kolby,663465,2,53.9,50.0,90.6,77.1,90.6,,360,216,,,0.0,0.0,,0.0,0.0
Barría, Jaime,642545,1,-32.8,0.0,77,77,,77,5,5,,,0.0,0.0,,0.0,0.0
González, Gio,461829,10,10.9,20.0,91.8,76.9,80.7,73.2,316,142,,,0.0,0.0,,0.0,0.0
Duffy, Danny,518633,2,-45.9,0.0,99.4,76.9,,76.9,11,8,,1,12.5,50.0,,0.0,0.0
Hellickson, Jeremy,476451,7,-12,0.0,98.1,76.7,,76.7,70,30,,1,5.6,14.3,,0.0,0.0
Civale, Aaron,650644,1,-63.2,0.0,76.3,76.3,,76.3,2,2,,,0.0,0.0,,0.0,0.0
Anderson, Tyler,542881,4,46.4,50.0,80,75.4,70.8,,231,231,,,0.0,0.0,,0.0,0.0
Jackson, Drew,623515,2,-30.7,0.0,82.9,75.4,,75.4,4,4,,,0.0,0.0,,0.0,0.0
Robinson, Drew,592685,4,45.8,25.0,89,75.3,89,,204,161,,,0.0,0.0,,0.0,0.0
Bettis, Chad,518452,6,-25.8,0.0,88.7,75.2,,75.2,8,6,,,0.0,0.0,,0.0,0.0
Guerra, Junior,448855,1,6.1,0.0,75,75,,75,96,96,,,0.0,0.0,,0.0,0.0
Lugo, Seth,607625,1,14.7,100.0,75,75,75,,195,195,,,0.0,0.0,,0.0,0.0
Bailey, Homer,456701,4,-11.8,50.0,94.6,75,92.5,57.5,239,104,,,0.0,0.0,,0.0,0.0
Maton, Phil,664208,2,2.9,0.0,82.5,74.8,67.1,82.5,216,111,,,0.0,0.0,,0.0,0.0
Cuevas, Noel,571595,2,-35.1,0.0,79.1,74.7,,74.7,4,4,,,0.0,0.0,,0.0,0.0
Gausman, Kevin,592332,9,-23.6,11.1,90,74.5,79.7,73.8,152,21,,,0.0,0.0,,0.0,0.0
Elías, Roenis,606273,1,-37.8,0.0,73.9,73.9,,73.9,6,6,,,0.0,0.0,,0.0,0.0
Cozens, Dylan,622226,1,-7.5,0.0,73.9,73.9,,73.9,13,13,,,0.0,0.0,,0.0,0.0
Peralta, Freddy,642547,10,-3.4,40.0,95.2,73.2,82.3,70.6,317,98,,1,4.3,10.0,,0.0,0.0
Young, Alex,622065,7,-37.1,0.0,96,73.1,,73.1,69,15,,1,2.6,14.3,,0.0,0.0
Hader, Josh,623352,1,-39.9,0.0,71.4,71.4,,71.4,4,4,,,0.0,0.0,,0.0,0.0
Guerra, Javy,457915,3,39.4,0.0,70.8,70.8,70.8,,222,222,,,0.0,0.0,,0.0,0.0
Brebbia, John,605154,1,22.6,100.0,70.5,70.5,70.5,,224,224,,,0.0,0.0,,0.0,0.0
Haggerty, Sam,664059,1,60.6,0.0,70.3,70.3,,,162,162,,,0.0,0.0,,0.0,0.0
Hill, Rich,448179,10,0.5,30.0,87.3,69.9,78.6,64.6,217,92,,,0.0,0.0,,0.0,0.0
Cishek, Steve,518553,2,9.6,0.0,82.9,69.8,,82.9,165,165,,,0.0,0.0,,0.0,0.0
Leake, Mike,502190,12,4.8,25.0,91.6,69.6,83.7,64.6,321,111,,,0.0,0.0,,0.0,0.0
Avila, Pedro,658648,2,-58.3,0.0,69.1,69.1,,69.1,3,3,,,0.0,0.0,,0.0,0.0
Barrera, Tres,668663,2,24.5,50.0,77.4,67.8,67.8,,275,185,,,0.0,0.0,,0.0,0.0
Liriano, Francisco,434538,1,-55,0.0,63.4,63.4,,63.4,4,4,,,0.0,0.0,,0.0,0.0
Canning, Griffin,656288,1,0.2,0.0,62.8,62.8,,62.8,39,39,,,0.0,0.0,,0.0,0.0
Chen, Wei-Yin,612672,1,31.7,100.0,52.2,52.2,52.2,,141,141,,,0.0,0.0,,0.0,0.0
Hammer, JD,670456,1,3.7,0.0,51.4,51.4,,51.4,48,48,,,0.0,0.0,,0.0,0.0